time,open,high,low,close,volume,ticker
2019-07-23,51960,53040,51880,52820,653120,PNJ
2019-07-24,52650,52900,52170,52300,571240,PNJ
2019-07-25,52300,53600,51880,53330,831900,PNJ
2019-07-26,53180,53460,52820,53330,460430,PNJ
2019-07-29,53330,53330,52230,53040,403760,PNJ
2019-07-30,52970,53040,52020,52020,505650,PNJ
2019-07-31,52020,52510,51960,52370,297000,PNJ
2019-08-01,52170,53720,51820,53330,707670,PNJ
2019-08-02,52820,54810,52650,54810,1206300,PNJ
2019-08-05,54880,55570,54550,55020,790440,PNJ
2019-08-06,54210,57540,54210,57130,1433680,PNJ
2019-08-07,54210,59060,56930,59060,1045730,PNJ
2019-08-08,59590,59800,57820,57820,1177160,PNJ
2019-08-09,57740,58560,57130,57410,855050,PNJ
2019-08-12,57540,58850,57540,58430,818920,PNJ
2019-08-13,58770,59940,58560,59310,992910,PNJ
2019-08-14,58990,59260,57820,58430,758650,PNJ
2019-08-15,58030,59590,57890,59060,883210,PNJ
2019-08-16,59510,60890,58630,58630,1428350,PNJ
2019-08-19,58700,59260,57280,57890,974960,PNJ
2019-08-20,57960,58560,57210,58500,856390,PNJ
2019-08-21,58910,59450,58300,58350,881880,PNJ
2019-08-22,58350,58350,56930,56930,1206420,PNJ
2019-08-23,56800,57000,56180,56460,974700,PNJ
2019-08-26,57820,58430,56930,57130,961910,PNJ
2019-08-27,57130,57820,56460,56730,601280,PNJ
2019-08-28,56870,56870,55520,55520,813610,PNJ
2019-08-29,55230,56180,54880,55840,554070,PNJ
2019-08-30,55910,56320,55570,56040,345760,PNJ
2019-09-03,56040,56800,55970,56180,358910,PNJ
2019-09-04,56040,56390,55570,56250,435720,PNJ
2019-09-05,56250,56590,55450,55520,333990,PNJ
2019-09-06,55640,55640,54880,55230,551650,PNJ
2019-09-09,55230,55230,54280,54810,702600,PNJ
2019-09-10,54670,54670,53250,53250,753240,PNJ
2019-09-11,53390,54480,53180,54480,404310,PNJ
2019-09-12,54880,54950,54210,54810,416530,PNJ
2019-09-13,54880,56460,54550,55910,917470,PNJ
2019-09-16,56390,56590,55970,56110,420960,PNJ
2019-09-17,56250,56250,55640,55910,401940,PNJ
2019-09-18,56040,56930,55840,56180,614270,PNJ
2019-09-19,55970,56520,55710,56390,402590,PNJ
2019-09-20,56390,57610,56390,57130,921660,PNJ
2019-09-23,57410,57820,56590,56930,451800,PNJ
2019-09-24,56930,56930,56520,56590,304860,PNJ
2019-09-25,56040,56390,55640,55970,790300,PNJ
2019-09-26,55910,56040,54550,55020,1067510,PNJ
2019-09-27,55020,55710,55020,55310,306340,PNJ
2019-09-30,55310,55520,54550,54810,437850,PNJ
2019-10-01,54810,54810,54210,54210,604640,PNJ
2019-10-02,54210,55450,54210,54950,459560,PNJ
2019-10-03,54950,55520,54410,55160,351600,PNJ
2019-10-04,55100,55310,54740,54740,303690,PNJ
2019-10-07,54740,54740,53860,53860,401070,PNJ
2019-10-08,53860,54410,53860,54340,200400,PNJ
2019-10-09,54480,54480,53940,53940,256400,PNJ
2019-10-10,53940,54280,53940,53940,214760,PNJ
2019-10-11,53940,54810,53940,54550,202830,PNJ
2019-10-14,54670,55160,54210,54550,203660,PNJ
2019-10-15,54550,54810,54340,54550,143660,PNJ
2019-10-16,54550,55840,54280,55840,631520,PNJ
2019-10-17,56110,56660,55970,56390,697760,PNJ
2019-10-18,56930,56930,55970,56180,458730,PNJ
2019-10-21,56180,56180,55230,55910,442250,PNJ
2019-10-22,55910,56730,55450,56590,756840,PNJ
2019-10-23,56930,57080,56390,56460,229770,PNJ
2019-10-24,56730,57130,56460,57080,654270,PNJ
2019-10-25,57130,57480,56590,56730,598730,PNJ
2019-10-28,56660,57410,56660,56930,445380,PNJ
2019-10-29,56930,57130,56320,56320,415020,PNJ
2019-10-30,56250,56730,56040,56590,339360,PNJ
2019-10-31,56590,57480,56250,56800,430070,PNJ
2019-11-01,56800,57210,56590,56800,516040,PNJ
2019-11-04,57080,58430,56870,58350,1385820,PNJ
2019-11-05,58630,58630,57890,58100,519090,PNJ
2019-11-06,57890,58300,57740,57960,303670,PNJ
2019-11-07,57960,58300,57740,58100,446870,PNJ
2019-11-08,58160,58850,57890,58430,658550,PNJ
2019-11-11,58560,58560,57680,57740,432540,PNJ
2019-11-12,57540,58160,57410,58160,453130,PNJ
2019-11-13,58240,58630,58030,58630,481130,PNJ
2019-11-14,58770,59260,57540,57960,745710,PNJ
2019-11-15,57820,58430,57820,58160,406810,PNJ
2019-11-18,57960,58350,57540,57540,423760,PNJ
2019-11-19,57740,57740,56660,57610,642680,PNJ
2019-11-20,57740,57740,56870,56870,308170,PNJ
2019-11-21,56590,57280,56250,56250,697900,PNJ
2019-11-22,56730,56930,55230,55640,603630,PNJ
2019-11-25,55640,56520,55520,56520,312850,PNJ
2019-11-26,56800,56930,56520,56800,235110,PNJ
2019-11-27,56800,56930,56110,56110,202300,PNJ
2019-11-28,56110,56320,55230,55310,464090,PNJ
2019-11-29,55310,55570,54550,55370,263740,PNJ
2019-12-02,55760,55760,54550,54550,339850,PNJ
2019-12-03,53860,55230,53530,55230,434760,PNJ
2019-12-04,54950,56180,54950,56180,283730,PNJ
2019-12-05,56040,56250,55840,55910,191370,PNJ
2019-12-06,55910,56110,55640,56040,168870,PNJ
2019-12-09,56040,56390,55760,56040,229770,PNJ
2019-12-10,56040,56660,55840,56460,349410,PNJ
2019-12-11,56590,57540,56320,57350,466970,PNJ
2019-12-12,57350,57610,57130,57280,220780,PNJ
2019-12-13,57280,57410,56520,56930,281100,PNJ
2019-12-16,56800,57080,56250,57000,304590,PNJ
2019-12-17,57130,57130,55910,56040,302700,PNJ
2019-12-18,55910,56390,55100,55160,337680,PNJ
2019-12-19,55230,55760,55160,55570,257790,PNJ
2019-12-20,55840,56460,55640,56460,201140,PNJ
2019-12-23,56390,57890,56390,57740,1001500,PNJ
2019-12-24,57960,57960,57350,57610,347580,PNJ
2019-12-25,57740,58500,57480,58300,722330,PNJ
2019-12-26,58300,59120,57960,58350,1160250,PNJ
2019-12-27,58350,58990,57960,58990,473750,PNJ
2019-12-30,59310,59940,58990,58990,741960,PNJ
2019-12-31,58850,59260,58350,58630,374050,PNJ
2020-01-02,58990,59730,58630,59590,651790,PNJ
2020-01-03,59940,60140,58700,59200,659870,PNJ
2020-01-06,59120,59870,58500,58500,692370,PNJ
2020-01-07,58630,59310,57960,59260,576310,PNJ
2020-01-08,59310,59370,57350,58030,948880,PNJ
2020-01-09,58700,59370,58350,58770,563340,PNJ
2020-01-10,58990,60470,58990,60340,1665860,PNJ
2020-01-13,60270,60970,60070,60680,711990,PNJ
2020-01-14,60610,60680,60270,60610,435560,PNJ
2020-01-15,60410,61770,60340,61370,1175740,PNJ
2020-01-16,61570,61770,61100,61290,629290,PNJ
2020-01-17,61370,61990,61160,61840,738240,PNJ
2020-01-20,62050,62990,62050,62740,818960,PNJ
2020-01-21,62990,63050,62050,62050,622420,PNJ
2020-01-22,62050,62670,61630,62250,702790,PNJ
2020-01-30,61770,61910,58100,59800,1298290,PNJ
2020-01-31,59310,60210,57280,57480,2087700,PNJ
2020-02-03,54550,57280,54280,56460,1433110,PNJ
2020-02-04,56590,57540,56250,57280,812530,PNJ
2020-02-05,57480,57890,56320,56390,648860,PNJ
2020-02-06,56390,57280,56320,57210,586840,PNJ
2020-02-07,57280,57280,56110,56320,753340,PNJ
2020-02-10,55910,56180,55230,55570,555450,PNJ
2020-02-11,55910,56040,55570,55570,405250,PNJ
2020-02-12,56040,57210,55710,56250,622610,PNJ
2020-02-13,56250,56590,55840,56250,384700,PNJ
2020-02-14,56250,56460,56040,56390,297190,PNJ
2020-02-17,56250,56590,56040,56180,343220,PNJ
2020-02-18,56320,57480,56180,57080,659890,PNJ
2020-02-19,57080,58300,57080,58300,692450,PNJ
2020-02-20,58910,58910,57740,58160,439930,PNJ
2020-02-21,58100,58300,56930,57130,682030,PNJ
2020-02-24,55970,56390,55370,55370,1114770,PNJ
2020-02-25,55230,56590,55230,56590,775410,PNJ
2020-02-26,55910,57130,55230,56590,602240,PNJ
2020-02-27,56590,57000,56460,56930,355500,PNJ
2020-02-28,55910,56250,55640,55710,455890,PNJ
2020-03-02,55710,56180,55520,55640,450120,PNJ
2020-03-03,56320,56320,55640,55910,390160,PNJ
2020-03-04,55760,56040,55640,56040,263230,PNJ
2020-03-05,56320,56390,55710,55710,318450,PNJ
2020-03-06,55570,55710,54670,55020,582160,PNJ
2020-03-09,51270,53180,51200,51200,1114330,PNJ
2020-03-10,48420,51330,48420,50240,653470,PNJ
2020-03-11,50810,50810,46780,46780,1210390,PNJ
2020-03-12,43500,43640,43500,43500,516330,PNJ
2020-03-13,40510,42740,40510,42000,1549920,PNJ
2020-03-16,41250,41250,39070,39070,903300,PNJ
2020-03-17,36340,38860,36340,38860,1240480,PNJ
2020-03-18,38860,39880,38860,39150,777380,PNJ
2020-03-19,38530,38530,36830,37080,467220,PNJ
2020-03-20,36830,37580,36410,37510,808070,PNJ
2020-03-23,36130,36130,34920,34920,931290,PNJ
2020-03-24,35110,35810,34280,35040,824750,PNJ
2020-03-25,36770,37430,36130,37430,1192820,PNJ
2020-03-26,37510,38450,36690,36690,1095970,PNJ
2020-03-27,36880,37160,34840,35400,936120,PNJ
2020-03-30,32930,34080,32930,32930,1030090,PNJ
2020-03-31,32930,33970,30690,31990,595870,PNJ
2020-04-01,31410,34200,31410,33870,545620,PNJ
2020-04-03,34490,36220,34270,36150,873070,PNJ
2020-04-06,38040,38670,36980,38670,1275440,PNJ
2020-04-07,39020,39910,38310,39700,1214990,PNJ
2020-04-08,37830,39360,37830,39160,833930,PNJ
2020-04-09,39160,41720,39160,40420,1080630,PNJ
2020-04-10,40420,40960,39090,40130,847960,PNJ
2020-04-13,40130,41380,39500,40130,820650,PNJ
2020-04-14,40680,40680,39360,40060,740380,PNJ
2020-04-15,40280,41380,40280,41240,797850,PNJ
2020-04-16,40960,41460,40060,41110,621760,PNJ
2020-04-17,41660,42160,41380,41580,1193570,PNJ
2020-04-20,42500,42630,41460,41940,1223870,PNJ
2020-04-21,41460,41940,39650,40340,1314890,PNJ
2020-04-22,39160,41030,39160,40960,873320,PNJ
2020-04-23,42160,42230,41110,41380,634070,PNJ
2020-04-24,41520,41580,41180,41460,434140,PNJ
2020-04-27,41790,41940,40420,40420,932470,PNJ
2020-04-28,40420,40680,39700,39840,716420,PNJ
2020-04-29,39650,39980,39500,39650,890670,PNJ
2020-05-04,39580,40420,39160,39360,274490,PNJ
2020-05-05,39580,39770,38800,39020,786060,PNJ
2020-05-06,39020,39580,39020,39360,932630,PNJ
2020-05-07,39700,40130,39580,40060,823310,PNJ
2020-05-08,40420,41460,40340,40550,1518960,PNJ
2020-05-11,41580,41720,40620,41580,1231840,PNJ
2020-05-12,41580,44430,40900,44430,2362950,PNJ
2020-05-13,44580,45630,43200,45220,1460490,PNJ
2020-05-14,44430,45220,44100,44310,1021220,PNJ
2020-05-15,44430,44510,42840,43200,1381060,PNJ
2020-05-18,43050,44580,42840,44240,785810,PNJ
2020-05-19,44800,45490,44240,44800,1052410,PNJ
2020-05-20,44310,44870,44170,44580,691470,PNJ
2020-05-21,44310,44580,43900,44580,1380800,PNJ
2020-05-22,44310,44360,43760,44030,801200,PNJ
2020-05-25,44240,44800,44240,44580,709350,PNJ
2020-05-26,44870,45160,44510,44720,1048050,PNJ
2020-05-27,44940,45280,43900,43900,1268400,PNJ
2020-05-28,43540,43980,43340,43680,796350,PNJ
2020-05-29,43540,44580,43270,43980,764030,PNJ
2020-06-01,44170,44800,44100,44510,704970,PNJ
2020-06-02,44580,44580,44030,44030,570230,PNJ
2020-06-03,44100,44430,43980,44170,454850,PNJ
2020-06-04,44430,44580,44170,44360,790280,PNJ
2020-06-05,44310,44360,44170,44360,540200,PNJ
2020-06-08,44650,46120,44650,46060,2208530,PNJ
2020-06-09,46390,46460,45160,45630,741240,PNJ
2020-06-10,45630,45700,44580,45280,808850,PNJ
2020-06-11,45020,45280,42160,42160,2000670,PNJ
2020-06-12,39700,41790,39700,41460,1285680,PNJ
2020-06-15,41520,41660,39700,39840,832010,PNJ
2020-06-16,40960,40960,40060,40960,561700,PNJ
2020-06-17,40960,41110,40490,40620,297630,PNJ
2020-06-18,40420,40550,39980,40550,300710,PNJ
2020-06-19,40490,41240,40490,41180,403300,PNJ
2020-06-22,41380,41520,40960,41180,450920,PNJ
2020-06-23,41460,42160,41180,41660,693580,PNJ
2020-06-24,42500,42500,41520,42080,378710,PNJ
2020-06-25,41110,41790,41110,41520,322620,PNJ
2020-06-26,42080,42080,41110,41520,275900,PNJ
2020-06-29,41110,41110,39700,40060,611900,PNJ
2020-06-30,40130,40620,39290,39980,372480,PNJ
2020-07-01,39980,41240,39980,40830,249490,PNJ
2020-07-02,40750,41110,40420,40900,209080,PNJ
2020-07-03,40900,41030,40830,40830,249650,PNJ
2020-07-06,41180,41660,40960,41460,408770,PNJ
2020-07-07,41790,41790,41380,41380,375160,PNJ
2020-07-08,41380,41460,41110,41240,278600,PNJ
2020-07-09,41520,42300,41320,42230,786280,PNJ
2020-07-10,41870,42160,41520,41720,305070,PNJ
2020-07-13,41790,42080,41320,41320,288510,PNJ
2020-07-14,41180,41380,40830,41320,325390,PNJ
2020-07-15,41720,42080,41580,41940,490010,PNJ
2020-07-16,42160,42160,41580,42160,339840,PNJ
2020-07-17,42010,42080,41790,42080,308760,PNJ
2020-07-20,42010,42080,41380,41380,353660,PNJ
2020-07-21,41660,41660,41110,41380,212580,PNJ
2020-07-22,41380,41380,40750,40830,456500,PNJ
2020-07-23,40830,41460,40830,41110,327350,PNJ
2020-07-24,41110,41110,38250,39020,921350,PNJ
2020-07-27,36590,37630,36290,36290,970710,PNJ
2020-07-28,36290,37690,36220,37630,779540,PNJ
2020-07-29,36590,36590,35040,35890,1011340,PNJ
2020-07-30,35890,36290,35750,35890,338980,PNJ
2020-07-31,34840,36000,34690,35940,440450,PNJ
2020-08-03,36590,36920,35940,36800,579260,PNJ
2020-08-04,37270,37630,36920,37270,381250,PNJ
2020-08-05,37270,38310,36980,38250,418820,PNJ
2020-08-06,38600,39290,38180,38730,605910,PNJ
2020-08-07,38730,39290,38380,38450,399080,PNJ
2020-08-10,38870,39020,38450,38530,348770,PNJ
2020-08-11,38530,38670,38040,38380,390200,PNJ
2020-08-12,38110,38310,37830,38040,431140,PNJ
2020-08-13,38250,39020,38180,39020,566750,PNJ
2020-08-14,39020,39910,38870,39360,581400,PNJ
2020-08-17,39290,39360,38600,38940,303530,PNJ
2020-08-18,38940,39090,38310,38530,418780,PNJ
2020-08-19,38380,39020,38380,38730,663300,PNJ
2020-08-20,38800,39160,38310,38730,668690,PNJ
2020-08-21,39020,39360,38870,39240,842610,PNJ
2020-08-24,40420,40960,39980,40830,1374000,PNJ
2020-08-25,41110,41580,40960,41580,1147730,PNJ
2020-08-26,41520,41660,40830,41110,601340,PNJ
2020-08-27,40750,41110,40680,40960,605350,PNJ
2020-08-28,41460,43050,41180,42380,1224030,PNJ
2020-08-31,42380,42910,41790,41790,638480,PNJ
2020-09-01,42080,42580,41660,42500,611550,PNJ
2020-09-03,42700,42840,42010,42770,694700,PNJ
2020-09-04,41870,42380,41790,42230,727010,PNJ
2020-09-07,42300,42500,41030,41030,890940,PNJ
2020-09-08,41110,41660,40620,41660,510730,PNJ
2020-09-09,41110,41520,40960,41460,348460,PNJ
2020-09-10,41520,41790,41460,41660,294680,PNJ
2020-09-11,41520,41520,41110,41460,349420,PNJ
2020-09-14,41790,41790,41520,41790,504820,PNJ
2020-09-15,41790,42010,41580,41720,313000,PNJ
2020-09-16,42380,42500,41940,42300,634810,PNJ
2020-09-17,42440,42500,41660,41660,393600,PNJ
2020-09-18,41660,42080,41660,42080,268900,PNJ
2020-09-21,42080,42910,42080,42500,907790,PNJ
2020-09-22,42500,42580,42080,42440,594930,PNJ
2020-09-23,42380,44170,42300,44170,2082610,PNJ
2020-09-24,43760,44100,43340,43410,594470,PNJ
2020-09-25,43540,43760,42980,43200,560390,PNJ
2020-09-28,43200,43270,42910,43200,635190,PNJ
2020-09-29,43540,43610,42380,42380,996730,PNJ
2020-09-30,42500,42700,42230,42440,458470,PNJ
2020-10-01,42580,42980,42580,42980,488320,PNJ
2020-10-02,43050,43200,39980,42500,1002960,PNJ
2020-10-05,42500,42840,42380,42630,479610,PNJ
2020-10-06,43050,43050,42440,42580,464940,PNJ
2020-10-07,42440,42770,42300,42580,645490,PNJ
2020-10-08,42630,43980,42580,43760,1514000,PNJ
2020-10-09,43900,44650,43340,44030,822790,PNJ
2020-10-12,44170,44430,43050,43200,552410,PNJ
2020-10-13,43200,43610,43200,43540,547290,PNJ
2020-10-14,43470,44240,43270,43830,663960,PNJ
2020-10-15,44030,45350,44030,45280,1908730,PNJ
2020-10-16,45280,47940,44580,47450,1804530,PNJ
2020-10-19,47940,48280,46820,47030,849020,PNJ
2020-10-20,46900,46970,46190,46680,997580,PNJ
2020-10-21,46680,47650,46460,46680,871370,PNJ
2020-10-22,46820,47520,46260,47520,836480,PNJ
2020-10-23,47720,47940,47160,47370,1027180,PNJ
2020-10-26,47860,49460,47450,48070,1797850,PNJ
2020-10-27,48420,48760,47860,48360,1082800,PNJ
2020-10-28,48140,48630,45980,45980,1433230,PNJ
2020-10-29,45980,47520,45560,46530,1616230,PNJ
2020-10-30,47030,48420,46390,48420,1141590,PNJ
2020-11-02,48710,50370,48420,49820,1565570,PNJ
2020-11-03,50730,50730,49180,49460,1068050,PNJ
2020-11-04,49460,50300,49180,49940,941660,PNJ
2020-11-05,50860,51130,50080,50590,1297760,PNJ
2020-11-06,51200,52250,50930,51050,1668190,PNJ
2020-11-09,51900,52190,50860,51550,1506110,PNJ
2020-11-10,51410,51550,50860,50860,1116100,PNJ
2020-11-11,50860,50930,49890,50080,1709780,PNJ
2020-11-12,50080,51270,49820,51270,889610,PNJ
2020-11-13,51200,51900,51200,51410,631180,PNJ
2020-11-16,51480,51630,50220,50220,1409570,PNJ
2020-11-17,50860,51550,50440,51550,887650,PNJ
2020-11-18,51340,51550,50930,51200,780440,PNJ
2020-11-19,51900,51900,51200,51550,1323020,PNJ
2020-11-20,51550,51630,51130,51270,646460,PNJ
2020-11-23,51550,53510,51130,53440,1959950,PNJ
2020-11-24,53650,53710,51550,52870,1122210,PNJ
2020-11-25,54000,54000,52870,53090,1091650,PNJ
2020-11-26,52870,53300,52250,53090,816530,PNJ
2020-11-27,53090,54960,52940,54890,1255000,PNJ
2020-11-30,55600,55600,54280,54280,1194810,PNJ
2020-12-01,53650,54340,53370,54340,890610,PNJ
2020-12-02,54340,54340,53370,53650,1002760,PNJ
2020-12-03,53650,54000,52940,54000,942980,PNJ
2020-12-04,54000,54680,53920,54680,904440,PNJ
2020-12-07,54490,55400,54200,54680,594550,PNJ
2020-12-08,54970,55260,54750,55110,727940,PNJ
2020-12-09,55110,55400,54750,55040,566430,PNJ
2020-12-10,55110,55330,51250,51250,964410,PNJ
2020-12-11,53360,54750,53360,54340,1089180,PNJ
2020-12-14,54410,54750,54410,54490,533210,PNJ
2020-12-15,54680,55480,53500,54140,867800,PNJ
2020-12-16,54200,54490,54060,54490,636190,PNJ
2020-12-17,53700,54410,52660,53210,1289500,PNJ
2020-12-18,53210,54410,53210,54270,582740,PNJ
2020-12-21,54270,54340,53700,54270,676290,PNJ
2020-12-22,54610,55260,54060,54970,957080,PNJ
2020-12-23,55040,55400,54750,54750,505640,PNJ
2020-12-24,54750,54750,53360,53990,497430,PNJ
2020-12-25,53700,54550,53500,54550,571620,PNJ
2020-12-28,55110,55110,54270,54610,735450,PNJ
2020-12-29,54750,55330,54340,55110,1003660,PNJ
2020-12-30,55480,57080,55480,56450,1345200,PNJ
2020-12-31,56650,57010,56450,56880,681980,PNJ
2021-01-04,57220,57640,56580,57370,743400,PNJ
2021-01-05,56880,57420,56580,57080,534700,PNJ
2021-01-06,57570,57700,56880,57010,721900,PNJ
2021-01-07,57010,57290,56730,57290,582700,PNJ
2021-01-08,57570,58270,56730,57850,554000,PNJ
2021-01-11,58270,58270,57700,58070,579000,PNJ
2021-01-12,58210,58270,57700,58210,561700,PNJ
2021-01-13,58610,58830,58070,58070,448100,PNJ
2021-01-14,58610,58610,57420,57640,476100,PNJ
2021-01-15,57640,58270,57640,57920,530900,PNJ
2021-01-18,59310,59310,58270,58910,641400,PNJ
2021-01-19,58480,58690,54820,55480,857500,PNJ
