time,open,high,low,close,volume,ticker
2019-12-03,6800,6860,6600,6600,1407780,VPB
2019-12-04,6610,6970,6610,6970,1792870,VPB
2019-12-05,6910,6970,6820,6910,659120,VPB
2019-12-06,6820,6930,6810,6910,724890,VPB
2019-12-09,6860,6950,6780,6840,681230,VPB
2019-12-10,6840,6840,6700,6720,588880,VPB
2019-12-11,6740,6810,6700,6800,1078520,VPB
2019-12-12,6800,6950,6800,6930,1210790,VPB
2019-12-13,6970,7030,6930,6930,971530,VPB
2019-12-16,6880,6970,6800,6910,1273040,VPB
2019-12-17,6950,6950,6800,6810,685290,VPB
2019-12-18,6780,6840,6780,6800,1037840,VPB
2019-12-19,6780,6810,6720,6780,2009470,VPB
2019-12-20,6780,6910,6760,6910,1853360,VPB
2019-12-23,6910,6930,6800,6820,2875410,VPB
2019-12-24,6820,6840,6760,6810,1781170,VPB
2019-12-25,6840,6930,6840,6900,1507470,VPB
2019-12-26,6900,6970,6880,6950,1151860,VPB
2019-12-27,6950,6970,6880,6950,1797050,VPB
2019-12-30,6950,7030,6950,6990,2141690,VPB
2019-12-31,6990,7110,6990,7050,2806420,VPB
2020-01-02,7070,7300,7070,7250,1721220,VPB
2020-01-03,7260,7390,7180,7200,1416280,VPB
2020-01-06,7110,7180,7030,7030,1655410,VPB
2020-01-07,7050,7180,7050,7180,1298520,VPB
2020-01-08,7110,7180,7020,7090,2417600,VPB
2020-01-09,7160,7340,7150,7320,3379270,VPB
2020-01-10,7320,7510,7320,7430,3102860,VPB
2020-01-13,7410,7460,7260,7260,1278670,VPB
2020-01-14,7300,7510,7280,7460,2049630,VPB
2020-01-15,7460,7650,7460,7630,2024320,VPB
2020-01-16,7650,7740,7630,7710,2814400,VPB
2020-01-17,7740,7820,7650,7730,2388200,VPB
2020-01-20,7690,7940,7670,7940,2478120,VPB
2020-01-21,8010,8330,7970,8310,5349510,VPB
2020-01-22,8290,8400,8150,8330,2728060,VPB
2020-01-30,8109,8250,7880,8010,4277050,VPB
2020-01-31,7940,8150,7920,7920,4664680,VPB
2020-02-03,7630,8270,7500,7970,4531780,VPB
2020-02-04,8010,8270,7940,8270,4567030,VPB
2020-02-05,8420,8680,8380,8520,6401650,VPB
2020-02-06,9000,9000,8310,9000,8466820,VPB
2020-02-07,8850,9050,8790,8940,5941140,VPB
2020-02-10,8750,8920,8680,8680,4827980,VPB
2020-02-11,8680,8960,8660,8960,4954840,VPB
2020-02-12,9140,9470,9060,9120,6169610,VPB
2020-02-13,9050,9390,8940,9390,3721290,VPB
2020-02-14,9520,9700,9390,9580,5754040,VPB
2020-02-17,9560,9630,9440,9560,2799180,VPB
2020-02-18,9520,9740,9490,9670,2659640,VPB
2020-02-19,9740,9850,9700,9810,3026480,VPB
2020-02-20,9930,10070,9870,10070,3989640,VPB
2020-02-21,10060,10330,9950,10160,4755490,VPB
2020-02-24,9870,9980,9460,9460,8083080,VPB
2020-02-25,9250,9980,9250,9980,6045630,VPB
2020-02-26,9810,10200,9770,9980,4144870,VPB
2020-02-27,9870,10070,9830,10000,2905090,VPB
2020-02-28,9790,9870,9460,9600,4992410,VPB
2020-03-02,9560,9630,9460,9490,3124310,VPB
2020-03-03,9700,9740,9560,9580,2436430,VPB
2020-03-04,9510,9630,9370,9580,2990200,VPB
2020-03-05,9700,10040,9600,9830,4983410,VPB
2020-03-06,9670,9770,9600,9700,2153680,VPB
2020-03-09,9040,9260,9040,9040,3853010,VPB
2020-03-10,9040,9350,8660,9170,4663130,VPB
2020-03-11,9170,9310,8540,8540,6458650,VPB
2020-03-12,7970,8220,7960,7960,3085820,VPB
2020-03-13,7410,8130,7410,7940,5358840,VPB
2020-03-16,7830,7850,7390,7390,5035890,VPB
2020-03-17,6910,7650,6880,7590,6240600,VPB
2020-03-18,7590,7710,7380,7610,3264600,VPB
2020-03-19,7410,7410,7090,7340,3825580,VPB
2020-03-20,7340,7530,7260,7430,2835760,VPB
2020-03-23,7130,7130,6910,6910,3494590,VPB
2020-03-24,6910,7110,6560,6880,5084480,VPB
2020-03-25,7200,7230,6950,7160,2774030,VPB
2020-03-26,7050,7110,6840,6910,3019180,VPB
2020-03-27,6910,6930,6630,6900,4778990,VPB
2020-03-30,6420,6490,6420,6420,853200,VPB
2020-03-31,6420,6510,5980,5980,4500760,VPB
2020-04-01,5980,6180,5640,6080,3686810,VPB
2020-04-03,6080,6300,6070,6200,3237360,VPB
2020-04-06,6350,6610,6320,6610,5262310,VPB
2020-04-07,6700,6860,6580,6860,4306110,VPB
2020-04-08,6700,6760,6560,6670,3738500,VPB
2020-04-09,6670,6810,6610,6630,5977360,VPB
2020-04-10,6560,6630,6420,6580,3400010,VPB
2020-04-13,6720,7030,6700,7030,4611900,VPB
2020-04-14,7440,7510,7130,7510,8107960,VPB
2020-04-15,7670,7970,7590,7670,4994760,VPB
2020-04-16,7430,7670,7410,7670,3778190,VPB
2020-04-17,7760,7830,7460,7570,5009510,VPB
2020-04-20,7650,7650,7340,7410,3363240,VPB
2020-04-21,7230,7380,6900,6900,5653730,VPB
2020-04-22,6700,7360,6700,7130,5779550,VPB
2020-04-23,7300,7300,7020,7020,3739790,VPB
2020-04-24,7020,7230,6900,7230,3362450,VPB
2020-04-27,7730,7730,7390,7410,8928000,VPB
2020-04-28,7380,7550,7230,7410,2453910,VPB
2020-04-29,7230,7440,7230,7230,4670320,VPB
2020-05-04,6900,7200,6880,7070,3624730,VPB
2020-05-05,7150,7220,7050,7180,2323990,VPB
2020-05-06,7180,7360,7160,7360,2650480,VPB
2020-05-07,7340,7550,7340,7550,3376550,VPB
2020-05-08,7590,8060,7590,8039,14723540,VPB
2020-05-11,8500,8520,8189,8500,8508370,VPB
2020-05-12,8540,8540,8240,8480,6834010,VPB
2020-05-13,8360,8540,8130,8440,7305760,VPB
2020-05-14,8360,8440,8240,8340,5055950,VPB
2020-05-15,8380,8450,8270,8420,5062250,VPB
2020-05-18,8400,8850,8340,8850,11745840,VPB
2020-05-19,9170,9170,8800,8820,7262590,VPB
2020-05-20,8650,8790,8630,8680,4798130,VPB
2020-05-21,8650,8730,8520,8710,6693720,VPB
2020-05-22,8710,8730,8500,8520,4840870,VPB
2020-05-25,8460,8560,8330,8460,5174030,VPB
2020-05-26,8570,8730,8480,8520,5056700,VPB
2020-05-27,8570,8630,8109,8109,7919070,VPB
2020-05-28,8150,8290,8029,8150,6455000,VPB
2020-05-29,8150,8250,8090,8240,3696450,VPB
2020-06-01,8380,8660,8250,8660,8948760,VPB
2020-06-02,8770,8770,8450,8500,5977010,VPB
2020-06-03,8520,8610,8450,8570,3922100,VPB
2020-06-04,8650,8680,8450,8460,5967540,VPB
2020-06-05,8440,8650,8400,8650,5507250,VPB
2020-06-08,8770,8820,8610,8630,8059810,VPB
2020-06-09,8630,8630,8460,8500,4906760,VPB
2020-06-10,8460,8650,8290,8520,5601590,VPB
2020-06-11,8570,8570,8150,8150,7897200,VPB
2020-06-12,7800,8220,7800,8150,6053520,VPB
2020-06-15,8150,8150,7620,7620,5816080,VPB
2020-06-16,7860,7940,7730,7830,3095910,VPB
2020-06-17,7860,7960,7760,7880,2786240,VPB
2020-06-18,7830,7960,7800,7860,1526680,VPB
2020-06-19,7900,8060,7880,8039,2450770,VPB
2020-06-22,8109,8109,7940,8010,2070530,VPB
2020-06-23,8010,8060,7900,8029,2034230,VPB
2020-06-24,8010,8039,7830,7860,2522610,VPB
2020-06-25,7690,7860,7690,7760,2302810,VPB
2020-06-26,7880,7900,7690,7760,1451880,VPB
2020-06-29,7650,7650,7360,7410,4380250,VPB
2020-06-30,7550,7550,7150,7220,2998040,VPB
2020-07-01,7320,7620,7160,7620,2251530,VPB
2020-07-02,7590,7650,7480,7570,1662300,VPB
2020-07-03,7500,7590,7500,7510,938470,VPB
2020-07-06,7550,7800,7510,7760,2037820,VPB
2020-07-07,7800,7860,7630,7650,2029580,VPB
2020-07-08,7650,7740,7590,7730,1670440,VPB
2020-07-09,7780,8090,7780,8060,4798980,VPB
2020-07-10,8010,8130,7960,7990,2240110,VPB
2020-07-13,8080,8090,7830,7880,2564770,VPB
2020-07-14,7780,7900,7730,7830,3437110,VPB
2020-07-15,7960,8039,7940,7940,2201940,VPB
2020-07-16,7940,7970,7900,7970,1943770,VPB
2020-07-17,7940,8189,7920,8130,5084760,VPB
2020-07-20,8189,8220,8010,8010,2940660,VPB
2020-07-21,8010,8060,7940,8029,1824020,VPB
2020-07-22,8039,8080,7880,7920,2218260,VPB
2020-07-23,7900,7940,7800,7940,2381770,VPB
2020-07-24,7880,7900,7390,7480,6808310,VPB
2020-07-27,7050,7390,6970,6970,6466340,VPB
2020-07-28,7130,7300,6970,7300,4735520,VPB
2020-07-29,7070,7150,6840,7030,3449970,VPB
2020-07-30,7130,7300,7050,7160,2303200,VPB
2020-07-31,7020,7220,6950,7130,2482510,VPB
2020-08-03,7130,7390,7090,7390,2830540,VPB
2020-08-04,7480,7620,7390,7440,3447430,VPB
2020-08-05,7440,7590,7380,7590,3364040,VPB
2020-08-06,7620,7650,7480,7530,3045480,VPB
2020-08-07,7570,7590,7460,7500,2371520,VPB
2020-08-10,7590,7650,7530,7530,3389710,VPB
2020-08-11,7610,7620,7510,7570,2037520,VPB
2020-08-12,7620,7670,7570,7650,3717070,VPB
2020-08-13,7690,7740,7650,7670,2332480,VPB
2020-08-14,7670,7730,7510,7550,3519020,VPB
2020-08-17,7480,7590,7430,7510,2622220,VPB
2020-08-18,7550,7610,7510,7510,1946050,VPB
2020-08-19,7510,7610,7510,7550,1674410,VPB
2020-08-20,7550,7630,7510,7530,3565530,VPB
2020-08-21,7610,7740,7550,7730,6115290,VPB
2020-08-24,7880,8189,7860,8189,7218650,VPB
2020-08-25,8220,8310,8060,8109,6281220,VPB
2020-08-26,8060,8189,8039,8080,4447250,VPB
2020-08-27,8080,8170,8039,8150,3895810,VPB
2020-08-28,8220,8450,8150,8330,7066080,VPB
2020-08-31,8400,8450,8210,8240,3366690,VPB
2020-09-01,8220,8290,8039,8250,5219730,VPB
2020-09-03,8340,8440,8240,8360,4243550,VPB
2020-09-04,8189,8360,8170,8270,4108490,VPB
2020-09-07,8340,8340,7940,7940,5894450,VPB
2020-09-08,7970,8109,7940,8080,4753470,VPB
2020-09-09,7940,8109,7920,8060,4942330,VPB
2020-09-10,8090,8130,8039,8039,3480600,VPB
2020-09-11,8010,8090,7970,8060,2477680,VPB
2020-09-14,8080,8250,8080,8189,3269680,VPB
2020-09-15,8189,8210,8109,8130,4132960,VPB
2020-09-16,8109,8150,8080,8109,2661850,VPB
2020-09-17,8090,8220,8060,8060,3498770,VPB
2020-09-18,8080,8210,8080,8210,3514770,VPB
2020-09-21,8290,8330,8210,8240,4397490,VPB
2020-09-22,8150,8290,8150,8250,3202400,VPB
2020-09-23,8270,8440,8240,8400,8698840,VPB
2020-09-24,8330,8400,8240,8270,4039760,VPB
2020-09-25,8290,8290,8170,8220,3183400,VPB
2020-09-28,8220,8440,8220,8400,8487830,VPB
2020-09-29,8460,8650,8360,8380,11580400,VPB
2020-09-30,8360,8400,8270,8380,5209330,VPB
2020-10-01,8440,8570,8380,8500,5282040,VPB
2020-10-02,8520,8540,8210,8340,7817380,VPB
2020-10-05,8500,8590,8440,8540,7056130,VPB
2020-10-06,8590,8610,8450,8520,6138720,VPB
2020-10-07,8520,8540,8380,8380,6265650,VPB
2020-10-08,8380,8440,8189,8270,7614850,VPB
2020-10-09,8270,8330,8189,8250,3496030,VPB
2020-10-12,8360,8420,8189,8250,3568850,VPB
2020-10-13,8250,8310,8210,8250,2640580,VPB
2020-10-14,8290,8520,8250,8460,10165900,VPB
2020-10-15,8520,8540,8400,8480,8354960,VPB
2020-10-16,8480,8840,8440,8680,11567220,VPB
2020-10-19,8750,8770,8590,8630,7119110,VPB
2020-10-20,8540,8800,8500,8750,12978810,VPB
2020-10-21,8820,9270,8730,8850,16059760,VPB
2020-10-22,8920,9040,8820,9040,8544500,VPB
2020-10-23,9040,9060,8910,9060,7225270,VPB
2020-10-26,9060,9170,8570,8570,9920290,VPB
2020-10-27,8650,8790,8570,8590,10193930,VPB
2020-10-28,8540,8630,8189,8189,9590780,VPB
2020-10-29,8189,8360,8109,8220,6042720,VPB
2020-10-30,8330,8330,8080,8330,6047360,VPB
2020-11-02,8330,8400,8250,8400,2448770,VPB
2020-11-03,8400,8500,8380,8450,5180160,VPB
2020-11-04,8460,8610,8440,8540,4114660,VPB
2020-11-05,8540,8560,8330,8360,4159850,VPB
2020-11-06,8360,8400,8220,8290,3498930,VPB
2020-11-09,8360,8420,8330,8420,4137770,VPB
2020-11-10,8520,8540,8380,8380,5001930,VPB
2020-11-11,8380,8420,8270,8380,5356460,VPB
2020-11-12,8380,8420,8340,8420,2895350,VPB
2020-11-13,8450,8650,8420,8650,7198130,VPB
2020-11-16,8680,8790,8460,8520,9138440,VPB
2020-11-17,8520,8820,8460,8820,7777280,VPB
2020-11-18,8800,8890,8770,8790,7668540,VPB
2020-11-19,8840,9040,8790,9000,11858880,VPB
2020-11-20,8980,9000,8870,9000,5233610,VPB
2020-11-23,9000,9020,8380,9000,6795490,VPB
2020-11-24,9000,9170,8910,9050,8744090,VPB
2020-11-25,9170,9420,9060,9420,12314880,VPB
2020-11-26,9420,9600,9330,9600,7724470,VPB
2020-11-27,9580,9620,9420,9520,6241440,VPB
2020-11-30,9600,9630,9460,9460,9088440,VPB
2020-12-01,9310,9870,9290,9850,10951390,VPB
2020-12-02,9810,9870,9670,9770,7549440,VPB
2020-12-03,9770,10040,9700,9980,8445590,VPB
2020-12-04,9950,10070,9810,9810,7675980,VPB
2020-12-07,9910,10000,9850,9910,4444700,VPB
2020-12-08,10060,10070,9910,10000,4733470,VPB
2020-12-09,10100,10160,10000,10040,5329840,VPB
2020-12-10,10060,10070,9870,9870,6090320,VPB
2020-12-11,9930,9980,9810,9980,4421030,VPB
2020-12-14,10120,10220,10020,10120,5650800,VPB
2020-12-15,10200,10220,9890,9910,6064100,VPB
2020-12-16,10000,10370,9870,10330,7373790,VPB
2020-12-17,10300,10680,10250,10450,9755270,VPB
2020-12-18,10660,11160,10580,11160,9700790,VPB
2020-12-21,11320,11820,11320,11640,5858030,VPB
2020-12-22,11640,11820,11360,11640,5859550,VPB
2020-12-23,11640,11640,10930,11290,5132140,VPB
2020-12-24,11290,11450,10580,11110,6840970,VPB
2020-12-25,10930,11470,10900,11470,6106960,VPB
2020-12-28,11640,11640,11290,11400,4538820,VPB
2020-12-29,11380,11430,11150,11180,5984160,VPB
2020-12-30,11240,11430,11220,11220,5655530,VPB
2020-12-31,11220,11590,11220,11470,7292340,VPB
2021-01-04,11610,12070,11490,12070,8385500,VPB
2021-01-05,11990,12230,11960,12110,5658200,VPB
2021-01-06,12340,12340,12070,12130,6159400,VPB
2021-01-07,12190,12330,12030,12310,4691100,VPB
2021-01-08,12470,12700,12330,12540,4558600,VPB
2021-01-11,12700,12700,12360,12420,4430300,VPB
2021-01-12,12420,12420,12110,12310,4612500,VPB
2021-01-13,12310,12770,12240,12590,5529300,VPB
2021-01-14,12700,13160,12520,12980,6531000,VPB
2021-01-15,13110,13400,13050,13140,4658200,VPB
2021-01-18,13140,13170,12860,12860,5121400,VPB
2021-01-19,12730,12790,11960,11960,7415600,VPB
2021-01-20,11990,12170,11150,12070,8073200,VPB
2021-01-21,12340,12900,12070,12770,6882400,VPB
2021-01-22,12810,12980,12610,12880,4065000,VPB
2021-01-25,12840,12840,12560,12670,3524100,VPB
